,Date,Ticker,Dividend
7900,2021-05-18 00:00:00-04:00,LMAT,0.11
7901,2021-05-18 00:00:00-04:00,AFL,0.33
7902,2021-05-18 00:00:00-04:00,GOOD,0.125
7903,2021-05-18 00:00:00-04:00,BWXT,0.21
7904,2021-05-18 00:00:00-04:00,AGO,0.22
7905,2021-05-18 00:00:00-04:00,RMAX,0.23
7906,2021-05-18 00:00:00-04:00,LARK,0.181406
7907,2021-05-18 00:00:00-04:00,MPC,0.58
7908,2021-05-18 00:00:00-04:00,DHT,0.04
7909,2021-05-18 00:00:00-04:00,CVX,1.34
7910,2021-05-18 00:00:00-04:00,LAND,0.045
7911,2021-05-18 00:00:00-04:00,RRETY,0.379
7912,2021-05-18 00:00:00-04:00,BG,0.5
7913,2021-05-19 00:00:00-04:00,SBAC,0.58
7914,2021-05-19 00:00:00-04:00,ES,0.603
7915,2021-05-19 00:00:00-04:00,TRI,0.420561
7916,2021-05-19 00:00:00-04:00,CTSH,0.24
7917,2021-05-19 00:00:00-04:00,RPT,0.19
7918,2021-05-19 00:00:00-04:00,ADTN,0.09
7919,2021-05-19 00:00:00-04:00,DFS,0.44
7920,2021-05-19 00:00:00-04:00,NABZY,0.233
7921,2021-05-19 00:00:00-04:00,SBSI,0.33
7922,2021-05-19 00:00:00-04:00,GLV,0.097
7923,2021-05-19 00:00:00-04:00,HTBI,0.08
7924,2021-05-19 00:00:00-04:00,HE,0.34
7925,2021-05-19 00:00:00-04:00,GFF,0.08
7926,2021-05-19 00:00:00-04:00,CKHUY,0.219
7927,2021-05-19 00:00:00-04:00,WD,0.5
7928,2021-05-19 00:00:00-04:00,TTNDY,0.528
7929,2021-05-19 00:00:00-04:00,HL,0.011
7930,2021-05-19 00:00:00-04:00,PHX,0.01
7931,2021-05-19 00:00:00-04:00,LTC,0.19
7932,2021-05-19 00:00:00-04:00,GLO,0.109
7933,2021-05-19 00:00:00-04:00,MSFT,0.56
7934,2021-05-19 00:00:00-04:00,GLQ,0.134
7935,2021-05-19 00:00:00-04:00,BHKLY,2.047
7936,2021-05-19 00:00:00-04:00,MCO,0.62
7937,2021-05-19 00:00:00-04:00,LFUS,0.48
7938,2021-05-19 00:00:00-04:00,CNP,0.16
7939,2021-05-19 00:00:00-04:00,SPB,0.42
7940,2021-05-20 00:00:00-04:00,HSY,0.804
7941,2021-05-20 00:00:00-04:00,MYTAY,0.254
7942,2021-05-20 00:00:00-04:00,DBOEY,0.354
7943,2021-05-20 00:00:00-04:00,HNI,0.31
7944,2021-05-20 00:00:00-04:00,MGA,0.43
7945,2021-05-20 00:00:00-04:00,FF,2.5
7946,2021-05-20 00:00:00-04:00,UL,0.516
7947,2021-05-20 00:00:00-04:00,GLPEY,0.213
7948,2021-05-20 00:00:00-04:00,TKR,0.3
7949,2021-05-20 00:00:00-04:00,PRI,0.47
7950,2021-05-20 00:00:00-04:00,MGPI,0.12
7951,2021-05-20 00:00:00-04:00,WBA,0.468
7952,2021-05-20 00:00:00-04:00,EONGY,0.551
7953,2021-05-20 00:00:00-04:00,CGNX,0.06
7954,2021-05-20 00:00:00-04:00,SNA,1.23
7955,2021-05-20 00:00:00-04:00,HCSG,0.208
7956,2021-05-20 00:00:00-04:00,HGKGY,0.263
7957,2021-05-20 00:00:00-04:00,BNPQY,0.669
7958,2021-05-20 00:00:00-04:00,MCHP,0.2065
7959,2021-05-20 00:00:00-04:00,EIM,0.05
7960,2021-05-20 00:00:00-04:00,FSS,0.09
7961,2021-05-20 00:00:00-04:00,BZLFY,0.2665
7962,2021-05-20 00:00:00-04:00,PBI,0.05
7963,2021-05-20 00:00:00-04:00,BBSI,0.075
7964,2021-05-20 00:00:00-04:00,EVRG,0.535
7965,2021-05-20 00:00:00-04:00,TSCDY,0.252
7966,2021-05-20 00:00:00-04:00,VFL,0.043
7967,2021-05-20 00:00:00-04:00,SAXPY,1.021
7968,2021-05-20 00:00:00-04:00,FDBC,0.3
7969,2021-05-20 00:00:00-04:00,CBFV,0.24
7970,2021-05-20 00:00:00-04:00,MMM,1.237458
7971,2021-05-20 00:00:00-04:00,CMI,1.35
7972,2021-05-20 00:00:00-04:00,HBI,0.15
7973,2021-05-20 00:00:00-04:00,TEL,0.5
7974,2021-05-20 00:00:00-04:00,STNG,0.1
7975,2021-05-20 00:00:00-04:00,SHW,0.55
7976,2021-05-20 00:00:00-04:00,AUB,0.28
7977,2021-05-20 00:00:00-04:00,WPM,0.14
7978,2021-05-20 00:00:00-04:00,USLM,0.032
7979,2021-05-20 00:00:00-04:00,HCI,0.4
7980,2021-05-20 00:00:00-04:00,IAF,0.15
7981,2021-05-20 00:00:00-04:00,NCMI,0.5
7982,2021-05-20 00:00:00-04:00,FCO,0.07
7983,2021-05-20 00:00:00-04:00,ENX,0.044
7984,2021-05-20 00:00:00-04:00,FAX,0.168
7985,2021-05-20 00:00:00-04:00,ABR,0.34
7986,2021-05-20 00:00:00-04:00,WHR,1.4
7987,2021-05-20 00:00:00-04:00,GSK,0.527
7988,2021-05-20 00:00:00-04:00,EVM,0.042
7989,2021-05-21 00:00:00-04:00,PAAS,0.07
7990,2021-05-21 00:00:00-04:00,ATO,0.625
7991,2021-05-21 00:00:00-04:00,AEIS,0.1
7992,2021-05-21 00:00:00-04:00,APEMY,0.53
7993,2021-05-21 00:00:00-04:00,CAIXY,0.011
7994,2021-05-21 00:00:00-04:00,R,0.56
7995,2021-05-21 00:00:00-04:00,SCGLY,0.132
7996,2021-05-21 00:00:00-04:00,IEX,0.54
7997,2021-05-21 00:00:00-04:00,DLX,0.3
7998,2021-05-21 00:00:00-04:00,NKSH,0.7
7999,2021-05-21 00:00:00-04:00,MGDDY,0.345625
8000,2021-05-21 00:00:00-04:00,TCEHY,0.206
8001,2021-05-21 00:00:00-04:00,DX,0.13
8002,2021-05-21 00:00:00-04:00,TIPT,0.04
8003,2021-05-21 00:00:00-04:00,RDN,0.14
8004,2021-05-21 00:00:00-04:00,LPLA,0.25
8005,2021-05-21 00:00:00-04:00,GSL,0.25
8006,2021-05-21 00:00:00-04:00,PSX,0.9
8007,2021-05-21 00:00:00-04:00,ENR,0.3
8008,2021-05-21 00:00:00-04:00,FHB,0.26
8009,2021-05-21 00:00:00-04:00,PAG,0.44
8010,2021-05-21 00:00:00-04:00,TSCO,0.52
8011,2021-05-21 00:00:00-04:00,UPS,1.02
8012,2021-05-24 00:00:00-04:00,BNCDY,0.065202
8013,2021-05-24 00:00:00-04:00,SPOK,0.125
8014,2021-05-24 00:00:00-04:00,CDW,0.4
8015,2021-05-24 00:00:00-04:00,NNGRY,0.878
8016,2021-05-24 00:00:00-04:00,BDORY,0.0395
8017,2021-05-24 00:00:00-04:00,RHI,0.38
8018,2021-05-24 00:00:00-04:00,YUMC,0.12
8019,2021-05-24 00:00:00-04:00,EFX,0.39
8020,2021-05-24 00:00:00-04:00,PRU,1.15
8021,2021-05-24 00:00:00-04:00,LOB,0.03
8022,2021-05-24 00:00:00-04:00,JRSH,0.05
8023,2021-05-24 00:00:00-04:00,BKOR,0.07
8024,2021-05-24 00:00:00-04:00,FMS,0.834
8025,2021-05-24 00:00:00-04:00,AAGIY,0.517
8026,2021-05-24 00:00:00-04:00,HNNA,0.138
8027,2021-05-24 00:00:00-04:00,BKR,0.18
8028,2021-05-24 00:00:00-04:00,NDSN,0.39
8029,2021-05-24 00:00:00-04:00,E,0.581
8030,2021-05-24 00:00:00-04:00,TS,0.28
8031,2021-05-24 00:00:00-04:00,WLK,0.27
8032,2021-05-24 00:00:00-04:00,FSNUY,0.267
8033,2021-05-24 00:00:00-04:00,JNJ,1.06
8034,2021-05-24 00:00:00-04:00,ISNPY,0.258
8035,2021-05-24 00:00:00-04:00,CRAI,0.26
8036,2021-05-24 00:00:00-04:00,ARKAY,3.004
8037,2021-05-25 00:00:00-04:00,VOYA,0.165
8038,2021-05-25 00:00:00-04:00,EBKDY,0.303
8039,2021-05-25 00:00:00-04:00,JACK,0.44
8040,2021-05-25 00:00:00-04:00,FBP,0.07
8041,2021-05-25 00:00:00-04:00,AMCR,0.118
8042,2021-05-25 00:00:00-04:00,SPGI,0.77
8043,2021-05-25 00:00:00-04:00,NMRK,0.01
8044,2021-05-25 00:00:00-04:00,TER,0.1
8045,2021-05-25 00:00:00-04:00,L,0.063
8046,2021-05-25 00:00:00-04:00,ARMK,0.079422
8047,2021-05-25 00:00:00-04:00,BPOP,0.45
8048,2021-05-25 00:00:00-04:00,BEBE,0.06
8049,2021-05-25 00:00:00-04:00,SLF,0.457
8050,2021-05-26 00:00:00-04:00,VLEEY,0.182
8051,2021-05-26 00:00:00-04:00,SMG,0.62
8052,2021-05-26 00:00:00-04:00,GIL,0.154
8053,2021-05-26 00:00:00-04:00,XYL,0.28
8054,2021-05-26 00:00:00-04:00,MTRN,0.12
8055,2021-05-26 00:00:00-04:00,FWRD,0.21
8056,2021-05-26 00:00:00-04:00,BACHY,0.749
8057,2021-05-26 00:00:00-04:00,ACCO,0.065
8058,2021-05-26 00:00:00-04:00,DAC,0.5
8059,2021-05-26 00:00:00-04:00,CHE,0.34
8060,2021-05-26 00:00:00-04:00,B,0.16
8061,2021-05-26 00:00:00-04:00,DASTY,0.136
8062,2021-05-26 00:00:00-04:00,AVA,0.423
8063,2021-05-26 00:00:00-04:00,AMAT,0.24
8064,2021-05-26 00:00:00-04:00,IP,0.485795
8065,2021-05-26 00:00:00-04:00,JBT,0.1
8066,2021-05-26 00:00:00-04:00,KNSL,0.11
8067,2021-05-27 00:00:00-04:00,KINS,0.04
8068,2021-05-27 00:00:00-04:00,GELYY,0.515
8069,2021-05-27 00:00:00-04:00,UNP,1.07
8070,2021-05-27 00:00:00-04:00,NWL,0.23
8071,2021-05-27 00:00:00-04:00,SBLK,0.3
8072,2021-05-27 00:00:00-04:00,CBOE,0.42
8073,2021-05-27 00:00:00-04:00,GOLD,0.23
8074,2021-05-27 00:00:00-04:00,ALV,0.62
8075,2021-05-27 00:00:00-04:00,TELNY,0.6
8076,2021-05-27 00:00:00-04:00,SGPYY,0.34
8077,2021-05-27 00:00:00-04:00,VMC,0.37
8078,2021-05-27 00:00:00-04:00,CPF,0.24
8079,2021-05-27 00:00:00-04:00,DOV,0.495
8080,2021-05-27 00:00:00-04:00,KHC,0.4
8081,2021-05-27 00:00:00-04:00,DD,0.3
8082,2021-05-27 00:00:00-04:00,YUM,0.5
8083,2021-05-27 00:00:00-04:00,BOH,0.67
8084,2021-05-27 00:00:00-04:00,CATY,0.31
8085,2021-05-27 00:00:00-04:00,POWI,0.13
8086,2021-05-27 00:00:00-04:00,ADC,0.217
8087,2021-05-27 00:00:00-04:00,PDM,0.21
8088,2021-05-27 00:00:00-04:00,VVV,0.125
8089,2021-05-27 00:00:00-04:00,SLG,0.312371
8090,2021-05-27 00:00:00-04:00,HUBB,0.98
8091,2021-05-27 00:00:00-04:00,NUS,0.38
8092,2021-05-27 00:00:00-04:00,ADI,0.69
8093,2021-05-27 00:00:00-04:00,BMI,0.18
8094,2021-05-27 00:00:00-04:00,OCLDY,0.058
8095,2021-05-27 00:00:00-04:00,RLI,0.25
8096,2021-05-27 00:00:00-04:00,CNAF,1.26
8097,2021-05-27 00:00:00-04:00,CSX,0.093333
8098,2021-05-27 00:00:00-04:00,GLW,0.24
8099,2021-05-27 00:00:00-04:00,WEYS,0.24
8100,2021-05-27 00:00:00-04:00,FTF,0.078
8101,2021-05-27 00:00:00-04:00,RS,0.688
8102,2021-05-27 00:00:00-04:00,PFIS,0.37
8103,2021-05-27 00:00:00-04:00,AGNC,0.12
8104,2021-05-27 00:00:00-04:00,NNI,0.22
8105,2021-05-27 00:00:00-04:00,SGC,0.12
8106,2021-05-27 00:00:00-04:00,MLYBY,0.187
8107,2021-05-27 00:00:00-04:00,NOA,0.033
8108,2021-05-27 00:00:00-04:00,STAG,0.121
8109,2021-05-27 00:00:00-04:00,STRA,0.6
8110,2021-05-27 00:00:00-04:00,NBHC,0.22
8111,2021-05-27 00:00:00-04:00,CBT,0.35
8112,2021-05-27 00:00:00-04:00,MAS,0.235
8113,2021-05-27 00:00:00-04:00,IMBBY,0.298
8114,2021-05-27 00:00:00-04:00,HII,1.14
8115,2021-05-27 00:00:00-04:00,TV,0.088
8116,2021-05-27 00:00:00-04:00,SCL,0.305
8117,2021-05-27 00:00:00-04:00,EL,0.53
8118,2021-05-27 00:00:00-04:00,IKTSY,1.005
8119,2021-05-27 00:00:00-04:00,UG,0.48
8120,2021-05-27 00:00:00-04:00,STE,0.4
8121,2021-05-27 00:00:00-04:00,MARPS,0.028
8122,2021-05-27 00:00:00-04:00,MKSI,0.22
8123,2021-05-27 00:00:00-04:00,FTV,0.07
8124,2021-05-27 00:00:00-04:00,FXNC,0.12
8125,2021-05-27 00:00:00-04:00,DOW,0.7
8126,2021-05-27 00:00:00-04:00,TNC,0.23
8127,2021-05-27 00:00:00-04:00,CFR,0.72
8128,2021-05-27 00:00:00-04:00,EVR,0.68
8129,2021-05-27 00:00:00-04:00,MLAB,0.16
8130,2021-05-27 00:00:00-04:00,JKHY,0.46
8131,2021-05-27 00:00:00-04:00,FDS,0.82
8132,2021-05-28 00:00:00-04:00,SAFRY,0.13
8133,2021-05-28 00:00:00-04:00,GPI,0.33
8134,2021-05-28 00:00:00-04:00,FFBC,0.23
8135,2021-05-28 00:00:00-04:00,CCNE,0.17
8136,2021-05-28 00:00:00-04:00,ESI,0.06
8137,2021-05-28 00:00:00-04:00,KEY,0.185
8138,2021-05-28 00:00:00-04:00,O,0.227713
8139,2021-05-28 00:00:00-04:00,MLM,0.57
8140,2021-05-28 00:00:00-04:00,LHX,1.02
8141,2021-05-28 00:00:00-04:00,FF,0.06
8142,2021-05-28 00:00:00-04:00,SF,0.15
8143,2021-05-28 00:00:00-04:00,VIRT,0.24
8144,2021-05-28 00:00:00-04:00,ESCA,0.14
8145,2021-05-28 00:00:00-04:00,IBKR,0.1
8146,2021-05-28 00:00:00-04:00,PATK,0.186667
8147,2021-05-28 00:00:00-04:00,PRGS,0.175
8148,2021-05-28 00:00:00-04:00,MOFG,0.225
8149,2021-05-28 00:00:00-04:00,PII,0.63
8150,2021-05-28 00:00:00-04:00,TSN,0.445
8151,2021-05-28 00:00:00-04:00,EXPD,0.58
8152,2021-05-28 00:00:00-04:00,IPSEY,0.305
8153,2021-05-28 00:00:00-04:00,MAN,1.26
8154,2021-05-28 00:00:00-04:00,HVT,0.25
8155,2021-05-28 00:00:00-04:00,NBTB,0.27
8156,2021-05-28 00:00:00-04:00,AHCHY,1.634
8157,2021-05-28 00:00:00-04:00,ASH,0.3
8158,2021-05-28 00:00:00-04:00,BWA,0.149648
8159,2021-05-28 00:00:00-04:00,K,0.544601
8160,2021-05-28 00:00:00-04:00,UFPI,0.15
8161,2021-05-28 00:00:00-04:00,CABO,2.5
8162,2021-05-28 00:00:00-04:00,MTB,1.1
8163,2021-05-28 00:00:00-04:00,ASB,0.18
8164,2021-05-28 00:00:00-04:00,LZB,0.15
8165,2021-05-28 00:00:00-04:00,GS,1.25
8166,2021-05-28 00:00:00-04:00,ONB,0.14
8167,2021-05-28 00:00:00-04:00,HQI,0.06
8168,2021-05-28 00:00:00-04:00,BCC,0.1
8169,2021-05-28 00:00:00-04:00,CGEMY,0.471
8170,2021-05-28 00:00:00-04:00,JNPR,0.2
8171,2021-05-28 00:00:00-04:00,MGEE,0.37
8172,2021-05-28 00:00:00-04:00,SLGN,0.14
8173,2021-05-28 00:00:00-04:00,SAFT,0.9
8174,2021-05-28 00:00:00-04:00,FNB,0.12
8175,2021-05-28 00:00:00-04:00,STRNY,0.862
8176,2021-05-28 00:00:00-04:00,MCD,1.29
8177,2021-05-28 00:00:00-04:00,ACNB,0.27
8178,2021-05-28 00:00:00-04:00,AIZ,0.66
8179,2021-05-28 00:00:00-04:00,WEN,0.1
8180,2021-05-28 00:00:00-04:00,INFY,0.2
8181,2021-05-28 00:00:00-04:00,WTS,0.26
8182,2021-05-28 00:00:00-04:00,LCNB,0.19
8183,2021-05-28 00:00:00-04:00,BGFV,0.18
8184,2021-05-28 00:00:00-04:00,AACAY,0.026
8185,2021-05-28 00:00:00-04:00,MVBF,0.12
8186,2021-05-28 00:00:00-04:00,TW,0.08
8187,2021-05-28 00:00:00-04:00,MCK,0.42
8188,2021-05-28 00:00:00-04:00,SBGI,0.2
8189,2021-05-28 00:00:00-04:00,IEP,2.0
8190,2021-05-28 00:00:00-04:00,ZEUS,0.02
8191,2021-05-28 00:00:00-04:00,BRKR,0.04
8192,2021-05-28 00:00:00-04:00,NC,0.198
8193,2021-05-28 00:00:00-04:00,NKE,0.275
8194,2021-05-28 00:00:00-04:00,TRMK,0.23
8195,2021-05-28 00:00:00-04:00,HIG,0.35
8196,2021-05-28 00:00:00-04:00,MHGVY,0.093
8197,2021-05-28 00:00:00-04:00,NOC,1.57
8198,2021-05-28 00:00:00-04:00,NFE,0.1
8199,2021-05-28 00:00:00-04:00,PINC,0.19
8200,2021-05-28 00:00:00-04:00,AFSIM,0.484
8201,2021-05-28 00:00:00-04:00,SSNC,0.16
8202,2021-05-28 00:00:00-04:00,LMT,2.6
8203,2021-05-28 00:00:00-04:00,EBAY,0.18
8204,2021-06-01 00:00:00-04:00,IGLD,0.054
8205,2021-06-01 00:00:00-04:00,OPOF,0.12
8206,2021-06-01 00:00:00-04:00,HEES,0.275
8207,2021-06-01 00:00:00-04:00,EA,0.17
8208,2021-06-01 00:00:00-04:00,KRNY,0.1
8209,2021-06-01 00:00:00-04:00,CCS,0.15
8210,2021-06-01 00:00:00-04:00,ODFL,0.1
8211,2021-06-01 00:00:00-04:00,AROW,0.252427
8212,2021-06-01 00:00:00-04:00,WSR,0.036
8213,2021-06-01 00:00:00-04:00,PAHC,0.12
8214,2021-06-01 00:00:00-04:00,TEF,0.242
8215,2021-06-01 00:00:00-04:00,OTTW,0.1
8216,2021-06-01 00:00:00-04:00,NEE,0.385
8217,2021-06-01 00:00:00-04:00,HAL,0.045
8218,2021-06-01 00:00:00-04:00,AVY,0.68
8219,2021-06-01 00:00:00-04:00,AEM,0.35
8220,2021-06-01 00:00:00-04:00,NPO,0.27
8221,2021-06-01 00:00:00-04:00,SIETY,0.809
8222,2021-06-01 00:00:00-04:00,SLB,0.125
8223,2021-06-01 00:00:00-04:00,TSYHY,0.025
8224,2021-06-01 00:00:00-04:00,EDUC,0.1
8225,2021-06-01 00:00:00-04:00,MTEX,0.16
8226,2021-06-01 00:00:00-04:00,RCKY,0.14
8227,2021-06-01 00:00:00-04:00,UHS,0.2
8228,2021-06-02 00:00:00-04:00,AAON,0.126667
8229,2021-06-02 00:00:00-04:00,NEM,0.55
8230,2021-06-02 00:00:00-04:00,CLPHY,0.081
8231,2021-06-02 00:00:00-04:00,PRDSY,0.085
8232,2021-06-02 00:00:00-04:00,NTES,0.3
8233,2021-06-02 00:00:00-04:00,AGESY,3.228
8234,2021-06-02 00:00:00-04:00,QCOM,0.68
8235,2021-06-02 00:00:00-04:00,MOS,0.075
8236,2021-06-02 00:00:00-04:00,SSTK,0.21
8237,2021-06-02 00:00:00-04:00,PEBK,0.16
8238,2021-06-02 00:00:00-04:00,PTEN,0.02
8239,2021-06-02 00:00:00-04:00,IMO,0.224
8240,2021-06-02 00:00:00-04:00,INCZY,0.008
8241,2021-06-02 00:00:00-04:00,PBSFY,0.148
8242,2021-06-02 00:00:00-04:00,GOGL,0.25
8243,2021-06-02 00:00:00-04:00,DHIL,1.0
8244,2021-06-02 00:00:00-04:00,HLDCY,0.167
8245,2021-06-02 00:00:00-04:00,KGC,0.03
8246,2021-06-02 00:00:00-04:00,HD,1.65
8247,2021-06-02 00:00:00-04:00,MTX,0.05
8248,2021-06-02 00:00:00-04:00,LIN,1.06
8249,2021-06-02 00:00:00-04:00,PFG,0.61
8250,2021-06-03 00:00:00-04:00,RF,0.155
8251,2021-06-03 00:00:00-04:00,III,0.03
8252,2021-06-03 00:00:00-04:00,MBWM,0.29
8253,2021-06-03 00:00:00-04:00,TGNA,0.095
8254,2021-06-03 00:00:00-04:00,CASS,0.27
8255,2021-06-03 00:00:00-04:00,HOKCY,0.03
8256,2021-06-03 00:00:00-04:00,ORI,0.22
8257,2021-06-03 00:00:00-04:00,BOTJ,0.063636
8258,2021-06-03 00:00:00-04:00,PEP,1.075
8259,2021-06-03 00:00:00-04:00,KNX,0.1
8260,2021-06-03 00:00:00-04:00,UFCS,0.15
8261,2021-06-03 00:00:00-04:00,SLM,0.03
8262,2021-06-03 00:00:00-04:00,FRME,0.29
8263,2021-06-03 00:00:00-04:00,WHGLY,0.322
8264,2021-06-03 00:00:00-04:00,TEX,0.12
8265,2021-06-03 00:00:00-04:00,AJG,0.48
8266,2021-06-03 00:00:00-04:00,MBCN,0.16
8267,2021-06-03 00:00:00-04:00,WM,0.575
8268,2021-06-03 00:00:00-04:00,HWKN,0.123
8269,2021-06-03 00:00:00-04:00,ALL,0.81
8270,2021-06-03 00:00:00-04:00,TILE,0.01
8271,2021-06-03 00:00:00-04:00,BLK,4.13
8272,2021-06-03 00:00:00-04:00,CHRW,0.51
8273,2021-06-03 00:00:00-04:00,OTEX,0.201
8274,2021-06-03 00:00:00-04:00,TRST,0.341
8275,2021-06-03 00:00:00-04:00,GRFS,0.456
8276,2021-06-03 00:00:00-04:00,WY,0.17
8277,2021-06-03 00:00:00-04:00,SEE,0.2
8278,2021-06-03 00:00:00-04:00,KGFHY,0.23
8279,2021-06-03 00:00:00-04:00,AE,0.24
8280,2021-06-03 00:00:00-04:00,FFIC,0.21
8281,2021-06-03 00:00:00-04:00,NGG,2.281
8282,2021-06-03 00:00:00-04:00,NAT,0.02
8283,2021-06-03 00:00:00-04:00,LCII,0.9
8284,2021-06-03 00:00:00-04:00,D,0.63
8285,2021-06-03 00:00:00-04:00,MLI,0.065
8286,2021-06-03 00:00:00-04:00,EPC,0.15
8287,2021-06-03 00:00:00-04:00,BAX,0.28
8288,2021-06-03 00:00:00-04:00,PCH,0.41
8289,2021-06-03 00:00:00-04:00,GPC,0.815
8290,2021-06-03 00:00:00-04:00,CVR,0.22
8291,2021-06-03 00:00:00-04:00,NAVI,0.16
8292,2021-06-03 00:00:00-04:00,KMB,1.14
8293,2021-06-03 00:00:00-04:00,PRGO,0.24
8294,2021-06-03 00:00:00-04:00,CODYY,0.324
8295,2021-06-03 00:00:00-04:00,ASBFY,0.086
8296,2021-06-03 00:00:00-04:00,SU,0.175
8297,2021-06-03 00:00:00-04:00,BAC,0.18
8298,2021-06-03 00:00:00-04:00,FFNW,0.11
8299,2021-06-04 00:00:00-04:00,KRO,0.18
8300,2021-06-04 00:00:00-04:00,LYB,1.13
8301,2021-06-04 00:00:00-04:00,ESLOY,0.66
8302,2021-06-04 00:00:00-04:00,AMKR,0.04
8303,2021-06-04 00:00:00-04:00,ESLT,0.44
8304,2021-06-04 00:00:00-04:00,AIN,0.2
8305,2021-06-04 00:00:00-04:00,ULH,0.105
8306,2021-06-04 00:00:00-04:00,HWC,0.27
8307,2021-06-04 00:00:00-04:00,CCBG,0.15
8308,2021-06-04 00:00:00-04:00,MNRO,0.24
8309,2021-06-04 00:00:00-04:00,NL,0.06
8310,2021-06-04 00:00:00-04:00,IPG,0.27
8311,2021-06-04 00:00:00-04:00,CATO,0.11
8312,2021-06-04 00:00:00-04:00,CIX,0.2
8313,2021-06-04 00:00:00-04:00,MLR,0.18
8314,2021-06-07 00:00:00-04:00,UNF,0.25
8315,2021-06-07 00:00:00-04:00,KTB,0.4
8316,2021-06-07 00:00:00-04:00,ROST,0.285
8317,2021-06-07 00:00:00-04:00,FAF,0.46
8318,2021-06-07 00:00:00-04:00,AFG,14.0
8319,2021-06-07 00:00:00-04:00,PEG,0.51
8320,2021-06-07 00:00:00-04:00,CI,1.0
8321,2021-06-07 00:00:00-04:00,PWOD,0.32
8322,2021-06-07 00:00:00-04:00,SWK,0.7
8323,2021-06-07 00:00:00-04:00,TFSL,0.28
8324,2021-06-07 00:00:00-04:00,AL,0.16
8325,2021-06-08 00:00:00-04:00,GES,0.113
8326,2021-06-08 00:00:00-04:00,GEN,0.125
8327,2021-06-08 00:00:00-04:00,HPQ,0.194
8328,2021-06-08 00:00:00-04:00,ACGBY,0.704
8329,2021-06-08 00:00:00-04:00,KIM,0.17
8330,2021-06-08 00:00:00-04:00,KSS,0.25
8331,2021-06-08 00:00:00-04:00,AVT,0.22
8332,2021-06-08 00:00:00-04:00,LANC,0.75
8333,2021-06-08 00:00:00-04:00,MOV,0.2
8334,2021-06-08 00:00:00-04:00,BDX,0.809756
8335,2021-06-08 00:00:00-04:00,AEE,0.55
8336,2021-06-09 00:00:00-04:00,MGM,0.003
8337,2021-06-09 00:00:00-04:00,TRV,0.88
8338,2021-06-09 00:00:00-04:00,OXY,0.01
8339,2021-06-09 00:00:00-04:00,UBCP,0.145
8340,2021-06-09 00:00:00-04:00,TU,0.261
8341,2021-06-09 00:00:00-04:00,HOG,0.15
8342,2021-06-09 00:00:00-04:00,VCTR,0.12
8343,2021-06-09 00:00:00-04:00,AUBN,0.26
8344,2021-06-09 00:00:00-04:00,FLO,0.21
8345,2021-06-09 00:00:00-04:00,NSP,0.45
8346,2021-06-09 00:00:00-04:00,DCI,0.22
8347,2021-06-09 00:00:00-04:00,BYDDY,0.045
8348,2021-06-09 00:00:00-04:00,VFC,0.49
8349,2021-06-09 00:00:00-04:00,CNO,0.13
8350,2021-06-09 00:00:00-04:00,FNV,0.3
8351,2021-06-09 00:00:00-04:00,RCI,0.413
8352,2021-06-09 00:00:00-04:00,CME,0.9
8353,2021-06-09 00:00:00-04:00,CASH,0.05
8354,2021-06-09 00:00:00-04:00,NVDA,0.004
8355,2021-06-09 00:00:00-04:00,CMP,0.72
8356,2021-06-09 00:00:00-04:00,UMBF,0.32
8357,2021-06-09 00:00:00-04:00,AAT,0.28
8358,2021-06-09 00:00:00-04:00,PPL,0.415
8359,2021-06-09 00:00:00-04:00,NRIM,0.37
8360,2021-06-10 00:00:00-04:00,DKS,0.363
8361,2021-06-10 00:00:00-04:00,FIS,0.39
8362,2021-06-10 00:00:00-04:00,GPN,0.195
8363,2021-06-10 00:00:00-04:00,CBBI,0.05
8364,2021-06-10 00:00:00-04:00,FMNB,0.11
8365,2021-06-10 00:00:00-04:00,JSAIY,0.412
8366,2021-06-10 00:00:00-04:00,NDAQ,0.18
8367,2021-06-10 00:00:00-04:00,RICK,0.04
8368,2021-06-10 00:00:00-04:00,WMB,0.41
8369,2021-06-10 00:00:00-04:00,WSBC,0.33
8370,2021-06-10 00:00:00-04:00,FHN,0.15
8371,2021-06-10 00:00:00-04:00,TCBK,0.25
8372,2021-06-10 00:00:00-04:00,ADP,0.93
8373,2021-06-10 00:00:00-04:00,WSBF,0.5
8374,2021-06-10 00:00:00-04:00,THG,0.7
8375,2021-06-10 00:00:00-04:00,JMPLY,1.418
8376,2021-06-10 00:00:00-04:00,NTRS,0.7
8377,2021-06-10 00:00:00-04:00,ALB,0.39
8378,2021-06-10 00:00:00-04:00,UNTY,0.09
8379,2021-06-10 00:00:00-04:00,GLPI,0.67
8380,2021-06-10 00:00:00-04:00,SR,0.65
8381,2021-06-10 00:00:00-04:00,OMC,0.7
8382,2021-06-10 00:00:00-04:00,FUSB,0.03
8383,2021-06-10 00:00:00-04:00,IIIN,0.03
8384,2021-06-10 00:00:00-04:00,EVY,0.0458
8385,2021-06-10 00:00:00-04:00,UBSI,0.35
8386,2021-06-10 00:00:00-04:00,CRWS,0.08
8387,2021-06-10 00:00:00-04:00,TXT,0.02
8388,2021-06-10 00:00:00-04:00,EVV,0.1
8389,2021-06-10 00:00:00-04:00,G,0.108
8390,2021-06-10 00:00:00-04:00,CAL,0.07
